Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
fire,780,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],266.8096018433571,200.44799137115479,203.7157979309559,192.5839940160513,210.1159998178482,1073.67338497936729
clingcon,780,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],272.9112015366554,199.29599142074585,202.3747979402542,191.2659940570593,208.46799981594086,1074.31598477065561
fire,780,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],272.9526015818119,201.02399134635925,,,,473.97659292817115
clingcon,780,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],272.9112015366554,199.29599142074585,,,,472.20719295740125
fire,780,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],272.9526015818119,,,,,272.9526015818119
clingcon,780,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],272.9112015366554,,,,,272.9112015366554
fire,780,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],176.29260197281837,148.03199362754822,172.31139823794365,,,496.63599383831024
clingcon,780,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],174.32460191845894,146.30399370193481,168.73539826273918,,,489.36399388313293
fire,780,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],176.29260197281837,148.03199362754822,168.28839826583862,154.6439951956272,,647.25698906183241
clingcon,780,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],174.32460191845894,146.30399370193481,168.73539826273918,154.8759951889515,,644.23998907208443
fire,780,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],176.29260197281837,148.03199362754822,170.97039824724197,156.96899512410164,175.97799968719482,828.24198865890502
clingcon,780,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],174.32460191845894,146.30399370193481,168.73539826273918,154.8759951889515,174.32999968528748,818.56998875737191
fire,780,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],176.29260197281837,148.03199362754822,,,,324.32459560036659
clingcon,780,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],174.32460191845894,146.30399370193481,,,,320.62859562039375
fire,780,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],174.98060193657875,,,,,174.98060193657875
clingcon,780,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],174.32460191845894,,,,,174.32460191845894
fire,720,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],82.61820039153099,67.9679970741272,77.26139912009239,,,227.84759658575058
clingcon,720,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],84.11820039153099,66.2399971485138,76.36739912629128,,,226.72559666633607
fire,720,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],82.61820039153099,67.9679970741272,77.26139912009239,71.80499777197838,,299.65259435772896
clingcon,720,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],84.11820039153099,66.2399971485138,76.36739912629128,73.12299773097038,,299.84859439730645
fire,720,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],82.61820039153099,67.9679970741272,77.26139912009239,71.80499777197838,75.21900004148483,374.87159439921379
clingcon,720,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],84.11820039153099,66.2399971485138,76.36739912629128,73.12299773097038,76.0430000424385,375.89159443974495
fire,720,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350],84.11820039153099,69.11999702453613,,,,153.23819741606712
clingcon,720,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350],84.11820039153099,66.2399971485138,,,,150.35819754004479
fire,720,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],82.61820039153099,,,,,82.61820039153099
clingcon,720,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],84.11820039153099,,,,,84.11820039153099
fire,720,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350],192.36220172047615,165.31199288368225,176.96419796347618,,,534.63839256763458
clingcon,720,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350],191.8352016210556,158.39999318122864,176.96419796347618,,,527.19939276576042
fire,720,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350],192.36220172047615,165.31199288368225,176.96419796347618,163.44299492239952,,698.08138749003410
clingcon,720,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350],191.8352016210556,158.39999318122864,176.96419796347618,163.38499492406845,,690.58438768982887
fire,720,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],192.36220172047615,160.12799310684204,176.96419796347618,163.64599491655827,173.8619999885559,866.96238769590854
clingcon,720,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],191.8352016210556,158.39999318122864,176.96419796347618,163.38499492406845,173.8619999885559,864.44638767838477
fire,720,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],192.36220172047615,165.31199288368225,,,,357.67419460415840
clingcon,720,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],191.8352016210556,158.39999318122864,,,,350.23519480228424
fire,720,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],192.20300164818764,,,,,192.20300164818764
clingcon,720,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],191.8352016210556,,,,,191.8352016210556
fire,720,./Instancesv2/sippv2/fixlen4/muse/p03[count=350],227.37699435651302,158.92599380016327,194.3730018734932,,,580.67599003016949
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p03[count=350],229.67799435555935,158.92599380016327,194.3730018734932,,,582.97699002921582
fire,720,./Instancesv2/sippv2/fixlen4/muse/p04[count=350],227.37699435651302,158.70399379730225,193.9060018658638,268.55699241161346,,848.54398243129253
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p04[count=350],229.67799435555935,158.92599380016327,194.3730018734932,270.19899237155914,,853.17598240077496
fire,720,./Instancesv2/sippv2/fixlen4/muse/p05[count=350],227.37699435651302,158.92599380016327,194.3730018734932,269.3779923915863,297.81099969148636,1147.86498211324215
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p05[count=350],229.67799435555935,158.92599380016327,194.3730018734932,270.19899237155914,299.4589996933937,1152.63498209416866
fire,720,./Instancesv2/sippv2/fixlen4/muse/p02[count=350],227.37699435651302,160.86599385738373,,,,388.24298821389675
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p02[count=350],229.67799435555935,158.92599380016327,,,,388.60398815572262
fire,720,./Instancesv2/sippv2/fixlen4/muse/p01[count=350],227.37699435651302,,,,,227.37699435651302
clingcon,720,./Instancesv2/sippv2/fixlen4/muse/p01[count=350],229.67799435555935,,,,,229.67799435555935
fire,720,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350],253.4932017326355,178.559992313385,185.4571979045868,,,617.5103919506073
clingcon,720,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350],253.65580132603645,175.67999243736267,183.93279790878296,,,613.26859167218208
fire,720,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],250.789601624012,166.4639928340912,179.01579794287682,179.14299443364143,,775.41238683462145
clingcon,720,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],253.65580132603645,175.67999243736267,183.93279790878296,181.72099435329437,,794.98958602547645
fire,720,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],251.07780161499977,173.95199251174927,183.93279790878296,182.49599432945251,212.46899968385696,1003.92758604884147
clingcon,720,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],253.65580132603645,175.67999243736267,183.93279790878296,181.72099435329437,209.17299968004227,1004.16258570551872
fire,720,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350],254.35780170559883,180.86399221420288,,,,435.22179391980171
clingcon,720,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350],253.65580132603645,175.67999243736267,,,,429.33579376339912
fire,720,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350],256.2798013985157,,,,,256.2798013985157
clingcon,720,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350],253.65580132603645,,,,,253.65580132603645
fire,720,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],247.23980101943016,171.07199263572693,171.97879815101624,,,590.29059180617333
clingcon,720,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],245.27800101041794,173.95199251174927,174.6607981324196,,,593.89079165458681
fire,720,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],247.23980101943016,171.07199263572693,171.97879815101624,173.98699459433556,,764.27758640050889
clingcon,720,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],245.27800101041794,173.95199251174927,174.6607981324196,174.1029945909977,,767.99378624558451
fire,720,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],247.23980101943016,174.52799248695374,175.10779812932014,173.07499462366104,194.92899960279465,964.87958586215973
clingcon,720,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],245.27800101041794,173.95199251174927,174.6607981324196,174.1029945909977,196.576999604702,964.57078585028651
fire,720,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],247.23980101943016,174.52799248695374,,,,421.76779350638390
clingcon,720,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],245.27800101041794,173.95199251174927,,,,419.22999352216721
fire,720,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],247.23980101943016,,,,,247.23980101943016
clingcon,720,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],245.27800101041794,,,,,245.27800101041794
fire,720,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],245.8780015707016,185.47199201583862,185.2283980846405,,,616.57839167118072
clingcon,720,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],251.19460132718086,185.47199201583862,185.2283980846405,,,621.89499142765998
fire,720,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],245.8780015707016,185.47199201583862,185.2283980846405,189.25999411940575,,805.83838579058647
clingcon,720,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],251.19460132718086,185.47199201583862,185.2283980846405,189.28899411857128,,811.18398554623126
fire,720,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],245.8780015707016,187.19999194145203,185.77859809994698,189.28899411857128,192.458999812603,1000.60458554327489
clingcon,720,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],251.19460132718086,185.47199201583862,185.2283980846405,189.28899411857128,192.458999812603,1003.64298535883426
fire,720,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],251.19460132718086,187.19999194145203,,,,438.39459326863289
clingcon,720,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],251.19460132718086,185.47199201583862,,,,436.66659334301948
fire,720,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],251.19460132718086,,,,,251.19460132718086
clingcon,720,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],251.19460132718086,,,,,251.19460132718086
fire,720,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],166.28040194511414,139.3919939994812,159.1307983994484,,,464.80319434404374
clingcon,720,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],165.7534018456936,134.78399419784546,154.6607984304428,,,455.19819447398186
fire,720,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],166.28040194511414,142.27199387550354,154.74099841713905,152.0079952776432,,615.30138951539993
clingcon,720,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],165.7534018456936,134.78399419784546,154.6607984304428,152.23999527096748,,607.43818974494934
fire,720,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],166.28040194511414,139.96799397468567,157.4229983985424,154.33299520611763,169.6219997406006,787.62638926506044
clingcon,720,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],165.7534018456936,134.78399419784546,154.6607984304428,152.23999527096748,169.6219997406006,777.06018948554994
fire,720,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],166.28040194511414,136.51199412345886,,,,302.79239606857300
clingcon,720,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],165.7534018456936,134.78399419784546,,,,300.53739604353906
fire,720,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],166.4094018638134,,,,,166.4094018638134
clingcon,720,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],165.7534018456936,,,,,165.7534018456936
fire,660,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],72.80000030994415,59.90399742126465,70.1553992331028,,,202.85939696431160
clingcon,660,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],73.51180031895638,60.479997396469116,71.49639922380447,,,205.488196939229966
fire,660,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],72.80000030994415,59.90399742126465,70.1553992331028,67.41599790751934,,270.27539487183094
clingcon,660,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],73.51180031895638,60.479997396469116,71.49639922380447,68.73399786651134,,274.222194805741306
fire,660,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],72.80000030994415,59.90399742126465,70.1553992331028,67.41599790751934,70.74600005149841,341.02139492332935
clingcon,660,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],73.51180031895638,60.479997396469116,71.49639922380447,68.73399786651134,72.39400005340576,346.616194859147066
fire,660,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350],75.55000030994415,61.63199734687805,,,,137.18199765682220
clingcon,660,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350],73.51180031895638,60.479997396469116,,,,133.991797715425496
fire,660,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],72.80000030994415,,,,,72.80000030994415
clingcon,660,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],73.51180031895638,,,,,73.51180031895638
fire,660,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350],173.8954014480114,148.60799360275269,168.13919818401337,,,490.64259323477746
clingcon,660,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350],171.92740139365196,146.87999367713928,168.13919818401337,,,486.94659325480461
fire,660,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350],173.8954014480114,148.60799360275269,168.13919818401337,162.89199493825436,,653.53458817303182
clingcon,660,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350],171.92740139365196,146.87999367713928,168.13919818401337,162.86299493908882,,649.80958819389343
fire,660,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],173.8954014480114,148.60799360275269,168.13919818401337,163.03699493408203,164.0920000076294,817.77158817648889
clingcon,660,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],171.92740139365196,146.87999367713928,168.13919818401337,162.86299493908882,172.33200001716614,822.14158821105957
fire,660,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],173.8954014480114,148.60799360275269,,,,322.50339505076409
clingcon,660,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],171.92740139365196,146.87999367713928,,,,318.80739507079124
fire,660,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],173.2394014298916,,,,,173.2394014298916
clingcon,660,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],171.92740139365196,,,,,171.92740139365196
fire,660,./Instancesv2/sippv2/fixlen4/muse/p03[count=350],208.33499483764172,158.92599380016327,181.2780019044876,,,548.53899054229259
clingcon,660,./Instancesv2/sippv2/fixlen4/muse/p03[count=350],209.65399484336376,158.92599380016327,181.2780019044876,,,549.85799054801463
fire,660,./Instancesv2/sippv2/fixlen4/muse/p04[count=350],208.33499483764172,158.70399379730225,181.279001891613,241.20699322223663,,789.52498374879360
clingcon,660,./Instancesv2/sippv2/fixlen4/muse/p04[count=350],209.65399484336376,158.92599380016327,181.2780019044876,242.8489931821823,,792.70698373019693
fire,660,./Instancesv2/sippv2/fixlen4/muse/p05[count=350],208.33499483764172,158.92599380016327,181.2780019044876,242.02799320220947,260.730999648571,1051.29798339307306
clingcon,660,./Instancesv2/sippv2/fixlen4/muse/p05[count=350],209.65399484336376,158.92599380016327,181.2780019044876,242.8489931821823,262.37899965047836,1055.08598338067529
fire,660,./Instancesv2/sippv2/fixlen4/muse/p02[count=350],208.33499483764172,156.5749940276146,,,,364.90998886525632
clingcon,660,./Instancesv2/sippv2/fixlen4/muse/p02[count=350],209.65399484336376,158.92599380016327,,,,368.57998864352703
fire,660,./Instancesv2/sippv2/fixlen4/muse/p01[count=350],208.33499483764172,,,,,208.33499483764172
clingcon,660,./Instancesv2/sippv2/fixlen4/muse/p01[count=350],209.65399484336376,,,,,209.65399484336376
fire,660,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350],241.1114018857479,157.2479932308197,162.6601980626583,,,561.0195931792259
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350],240.15940150618553,155.5199933052063,161.13579806685448,,,556.81519287824631
fire,660,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],238.4078017771244,153.7919933795929,159.7947980761528,158.93799506127834,,710.93258829414844
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],240.15940150618553,155.5199933052063,161.13579806685448,159.5679950416088,,716.38318791985511
fire,660,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],238.4078017771244,155.5199933052063,161.13579806685448,157.39599511027336,194.57699972391129,907.03658798336983
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],240.15940150618553,155.5199933052063,161.13579806685448,159.5679950416088,196.22499972581863,912.60818764567374
fire,660,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350],241.68780186772346,157.2479932308197,,,,398.93579509854316
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350],240.15940150618553,155.5199933052063,,,,395.67939481139183
fire,660,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350],241.63060161471367,,,,,241.63060161471367
clingcon,660,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350],240.15940150618553,,,,,240.15940150618553
fire,660,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],227.85400104522705,156.09599328041077,164.47179833054543,,,548.42179265618325
clingcon,660,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],227.85400104522705,168.1919927597046,167.15379831194878,,,563.19979211688043
fire,660,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],227.85400104522705,170.49599266052246,164.47179833054543,166.73799481987953,,729.55978685617447
clingcon,660,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],227.85400104522705,168.1919927597046,167.15379831194878,166.73799481987953,,729.93778693675996
fire,660,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],227.85400104522705,164.73599290847778,167.60079830884933,172.61099463701248,192.33999967575073,925.14178657531737
clingcon,660,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],227.85400104522705,168.1919927597046,167.15379831194878,166.73799481987953,184.92399966716766,914.86178660392762
fire,660,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],227.85400104522705,168.1919927597046,,,,396.04599380493165
clingcon,660,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],227.85400104522705,168.1919927597046,,,,396.04599380493165
fire,660,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],227.85400104522705,,,,,227.85400104522705
clingcon,660,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],227.85400104522705,,,,,227.85400104522705
fire,660,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],228.88680166006088,171.07199263572693,173.4117982685566,,,573.37059256434441
clingcon,660,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],234.7798013985157,171.07199263572693,173.4117982685566,,,579.26359230279923
fire,660,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],228.88680166006088,173.95199251174927,173.4117982685566,168.62799476087093,,744.87858720123768
clingcon,660,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],234.7798013985157,171.07199263572693,173.4117982685566,173.00899462401867,,752.27258692681790
fire,660,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],228.88680166006088,170.49599266052246,174.75279825925827,173.00899462401867,188.92799985408783,936.07258705794811
clingcon,660,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],234.7798013985157,171.07199263572693,173.4117982685566,173.00899462401867,188.92799985408783,941.20058678090573
fire,660,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],234.49160140752792,171.07199263572693,,,,405.56359404325485
clingcon,660,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],234.7798013985157,171.07199263572693,,,,405.85179403424263
fire,660,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],234.49160140752792,,,,,234.49160140752792
clingcon,660,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],234.7798013985157,,,,,234.7798013985157
fire,660,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],148.23080158233643,129.02399444580078,149.6865985095501,,,426.94139453768731
clingcon,660,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],146.262801527977,127.29599452018738,147.89859852194786,,,421.45739457011224
fire,660,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],148.23080158233643,129.02399444580078,149.23959851264954,143.00599555671215,,569.50039009749890
clingcon,660,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],146.262801527977,127.29599452018738,147.89859852194786,139.82699565589428,,561.28439022600652
fire,660,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],148.23080158233643,129.02399444580078,149.6865985095501,139.88499565422535,156.20299977064133,723.02938996255399
clingcon,660,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],146.262801527977,127.29599452018738,147.89859852194786,139.82699565589428,156.20299977064133,717.48738999664785
fire,660,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],148.23080158233643,129.02399444580078,,,,277.25479602813721
clingcon,660,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],146.262801527977,127.29599452018738,,,,273.55879604816438
fire,660,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],146.9188015460968,,,,,146.9188015460968
clingcon,660,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],146.262801527977,,,,,146.262801527977
fire,600,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],70.70300033688545,54.14399766921997,63.89739927649498,,,188.74439728260040
clingcon,600,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],71.70300033688545,50.111997842788696,61.66239929199219,,,183.477397471666336
fire,600,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],70.70300033688545,55.295997619628906,63.89739927649498,62.14399807155132,,252.040395304560656
clingcon,600,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],71.70300033688545,50.111997842788696,61.66239929199219,60.82599811255932,,244.303395584225656
fire,600,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],70.70300033688545,55.295997619628906,63.89739927649498,62.14399807155132,62.50600004196167,314.546395346522326
clingcon,600,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],71.70300033688545,50.111997842788696,61.66239929199219,60.82599811255932,60.03400003910065,304.337395623326306
fire,600,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350],71.70300033688545,55.871997594833374,,,,127.574997931718824
clingcon,600,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350],71.70300033688545,50.111997842788696,,,,121.814998179674146
fire,600,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],70.70300033688545,,,,,70.70300033688545
clingcon,600,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],71.70300033688545,,,,,71.70300033688545
fire,600,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350],161.5074015557766,138.23999404907227,152.04719829559326,,,451.79459390044213
clingcon,600,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350],162.9978013932705,137.6639940738678,152.04719829559326,,,452.70899376273156
fire,600,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350],161.5074015557766,138.23999404907227,152.04719829559326,136.53199575841427,,588.32658965885640
clingcon,600,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350],162.9978013932705,137.6639940738678,152.04719829559326,136.50299575924873,,589.21198952198029
fire,600,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],161.5074015557766,138.23999404907227,152.04719829559326,135.35899579524994,135.2519999742508,722.40558966994287
clingcon,600,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],162.9978013932705,137.6639940738678,152.04719829559326,136.50299575924873,145.13999998569489,734.35198950767518
fire,600,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],161.5074015557766,138.23999404907227,,,,299.74739560484887
clingcon,600,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],162.9978013932705,137.6639940738678,,,,300.6617954671383
fire,600,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],163.157001465559,,,,,163.157001465559
clingcon,600,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],162.9978013932705,,,,,162.9978013932705
fire,600,./Instancesv2/sippv2/fixlen4/muse/p03[count=350],192.68999527394772,143.37899440526962,166.80000168085098,,,502.86899136006832
clingcon,600,./Instancesv2/sippv2/fixlen4/muse/p03[count=350],194.00899527966976,143.37899440526962,166.80000168085098,,,504.18799136579036
fire,600,./Instancesv2/sippv2/fixlen4/muse/p04[count=350],192.68999527394772,143.37899440526962,166.80000168085098,215.7559938430786,,718.62498520314692
clingcon,600,./Instancesv2/sippv2/fixlen4/muse/p04[count=350],194.00899527966976,143.37899440526962,166.80000168085098,217.3979938030243,,721.58598516881466
fire,600,./Instancesv2/sippv2/fixlen4/muse/p05[count=350],192.68999527394772,143.37899440526962,166.80000168085098,216.57699382305145,231.77399969100952,951.21998487412929
clingcon,600,./Instancesv2/sippv2/fixlen4/muse/p05[count=350],194.00899527966976,143.37899440526962,166.80000168085098,217.3979938030243,232.24499970674515,953.83098487555981
fire,600,./Instancesv2/sippv2/fixlen4/muse/p02[count=350],192.68999527394772,143.37899440526962,,,,336.06898967921734
clingcon,600,./Instancesv2/sippv2/fixlen4/muse/p02[count=350],194.00899527966976,143.37899440526962,,,,337.38798968493938
fire,600,./Instancesv2/sippv2/fixlen4/muse/p01[count=350],192.68999527394772,,,,,192.68999527394772
clingcon,600,./Instancesv2/sippv2/fixlen4/muse/p01[count=350],194.00899527966976,,,,,194.00899527966976
fire,600,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350],218.0574012696743,145.72799372673035,150.25919830799103,,,514.04459330439568
clingcon,600,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350],219.65300098061562,146.30399370193481,150.25919830799103,,,516.21619299054146
fire,600,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],218.0574012696743,145.15199375152588,150.25919830799103,154.2089952081442,,667.67758853733541
clingcon,600,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],219.65300098061562,146.30399370193481,150.25919830799103,154.83899518847466,,671.05518817901612
fire,600,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],218.0574012696743,142.847993850708,150.25919830799103,154.83899518847466,187.39699977636337,853.40058839321136
clingcon,600,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],219.65300098061562,146.30399370193481,150.25919830799103,154.83899518847466,188.22099977731705,859.27618795633317
fire,600,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350],218.0574012696743,149.18399357795715,,,,367.24139484763145
clingcon,600,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350],219.65300098061562,146.30399370193481,,,,365.95699468255043
fire,600,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350],219.73260101675987,,,,,219.73260101675987
clingcon,600,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350],219.65300098061562,,,,,219.65300098061562
fire,600,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],206.14980092644691,153.21599340438843,150.6147984266281,,,509.98059275746344
clingcon,600,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],207.91720086336136,155.5199933052063,150.6147984266281,,,514.05199259519576
fire,600,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],206.14980092644691,155.5199933052063,150.6147984266281,146.56199544668198,,658.84658810496329
