Encoding,Horizon,Problem, counter wrac1_y_wrbc1, counter wrbc1_b_wrcc1, counter wrcc1_x_wrdc1, counter wrdc1_b_wrec1, counter wrec1_y_wrfc1,Total
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350],203.10199496150017,138.3589946627617,167.74700152873993,294.5999917984009,332.4189997315407,1136.22698268294340
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],203.10199496150017,138.3589946627617,,,,341.46098962426187
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],203.10199496150017,,,,,203.10199496150017
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350],221.2180016040802,141.69599390029907,147.11839818954468,,,510.03239369392395
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350],221.2180016040802,141.69599390029907,147.11839818954468,151.11699530482292,,661.14938899874687
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],221.2180016040802,141.69599390029907,,,,362.91399550437927
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],224.28880095481873,,,,,224.28880095481873
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350],161.83500173687935,139.96799397468567,146.77519845962524,145.38899548351765,159.7339997291565,753.70118938386441
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350],161.83500173687935,139.96799397468567,,,,301.80299571156502
clingcon,720 (39),./Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350],161.83500173687935,,,,,161.83500173687935
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],90.20080041885376,74.30399680137634,83.6797990500927,,,248.18459627032280
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],90.20080041885376,74.30399680137634,83.6797990500927,77.42499759793282,,325.60959386825562
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],90.20080041885376,74.30399680137634,83.6797990500927,77.42499759793282,80.98700004816055,406.59659391641617
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],90.20080041885376,74.30399680137634,,,,164.50479722023010
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],90.20080041885376,,,,,90.20080041885376
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],206.85980173945427,156.09599328041077,163.39379808306694,151.20399530231953,161.85499995946884,839.40858836472035
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],206.85980173945427,156.09599328041077,,,,362.95579501986504
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],213.64899465441704,144.652994453907,,,,358.30198910832404
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],213.64899465441704,,,,,213.64899465441704
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350],233.71880167722702,152.0639934539795,161.13579806685448,,,546.91859319806100
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350],233.71880167722702,152.0639934539795,161.13579806685448,160.74899500608444,199.63799965381622,907.30558785796166
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],233.71880167722702,152.0639934539795,,,,385.78279513120652
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350],233.71880167722702,,,,,233.71880167722702
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],242.19860103726387,,,,,242.19860103726387
clingcon,780 (31),./Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350],177.7574019730091,152.63999342918396,153.25079834461212,,,483.64819374680518
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],97.39180037379265,78.33599662780762,92.43639898300171,86.16599732637405,90.05100005865097,444.38119336962700
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],97.39180037379265,,,,,97.39180037379265
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350],224.53860208392143,169.34399271011353,173.34219792485237,166.708994820714,,733.93378753960133
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],224.53860208392143,169.34399271011353,173.34219792485237,166.708994820714,177.8639999628067,911.79778750240803
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],224.53860208392143,169.34399271011353,,,,393.88259479403496
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350],232.06699416041374,157.63699394464493,196.25800168514252,,,585.96198979020119
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350],232.06699416041374,157.63699394464493,196.25800168514252,323.36299097537994,,909.32498076558113
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],232.06699416041374,157.63699394464493,,,,389.70398810505867
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],232.06699416041374,,,,,232.06699416041374
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350],249.96140184998512,161.27999305725098,172.1385978758335,,,583.37999278306960
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],249.96140184998512,161.27999305725098,,,,411.24139490723610
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],254.6486009657383,,,,,254.6486009657383
clingcon,840 (31),./Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350],193.37420228123665,,,,,193.37420228123665
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],102.07460042834282,83.51999640464783,98.93499889969826,,,284.52959573268891
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],102.07460042834282,83.51999640464783,98.93499889969826,91.90199714899063,,376.43159288167954
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],102.07460042834282,83.51999640464783,98.93499889969826,91.90199714899063,95.81900006532669,472.25059294700623
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],102.07460042834282,83.51999640464783,,,,185.59459683299065
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],233.5144019126892,179.13599228858948,187.80659779906273,170.43899470567703,180.68899995088577,951.58498665690421
