Time,Horizon,Shot_duration,Models_per_Shot,Problem,NumShotsInSummary,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
27.36,900,300,1,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,3,26420720,17568000,18865460,,,62854180
25.16,900,300,1,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,3,26654360,17798400,18865460,18668200,,81986420
26.00,900,300,1,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,3,26934100,17798400,18865460,18703000,22518100,104819060
0.00,900,300,1,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
21.56,900,300,1,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,3,22854600,16162800,,,,39017400
22.26,900,300,1,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,3,22854600,16162800,20933600,,,59951000
0.00,900,300,1,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,
0.00,900,300,1,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,
25.75,900,300,2,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,3,26497960,17856000,18999560,,,63353520
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,
0.00,900,300,2,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,
22.95,900,300,2,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,3,22669600,15917600,20606700,34391600,38491800,132077300
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,
