Time,Horizon,Shot_duration,Model_Detail,Problem,NumShotsInSummary,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total,Encoding
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350].lp,,,,,,,,multi_shot
0.0,900,100.0,0,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350].lp,,,,,,,,multi_shot
36.292,600,,1,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350].lp,,21777260.0,,,,,21777260.0,clingcon
89.025,600,,1,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350].lp,,21220740.0,13536000.0,,,,34756740.0,clingcon
7.933,600,,1,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350].lp,,21965300.0,14630400.0,15025920.0,,,51621620.0,clingcon
37.141,600,,1,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350].lp,,21805740.0,14630400.0,15025920.0,15420900.0,,66882960.0,clingcon
49.064,600,,1,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350].lp,,21965300.0,14572800.0,15025920.0,15420900.0,18739700.0,85724620.0,clingcon
7.858,600,,1,./Instancesv2/sippv2/fixlen4/muse/p01[count=350].lp,,19400900.0,,,,,19400900.0,clingcon
7.257,600,,1,./Instancesv2/sippv2/fixlen4/muse/p02[count=350].lp,,19400900.0,14154000.0,,,,33554900.0,clingcon
7.117,600,,1,./Instancesv2/sippv2/fixlen4/muse/p03[count=350].lp,,19400900.0,14154000.0,16680000.0,,,50234900.0,clingcon
7.464,600,,1,./Instancesv2/sippv2/fixlen4/muse/p04[count=350].lp,,19400900.0,14154000.0,16680000.0,21493500.0,,71728400.0,clingcon
7.509,600,,1,./Instancesv2/sippv2/fixlen4/muse/p05[count=350].lp,,19400900.0,14154000.0,16680000.0,21493500.0,23012600.0,94741000.0,clingcon
9.055,600,,1,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350].lp,,16299780.0,,,,,16299780.0,clingcon
9.002,600,,1,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350].lp,,16299780.0,13766400.0,,,,30066180.0,clingcon
9.885,600,,1,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350].lp,,16299780.0,13766400.0,14847120.0,,,44913300.0,clingcon
8.83,600,,1,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350].lp,,16299780.0,13766400.0,14847120.0,13656100.0,,58569400.0,clingcon
9.0,600,,1,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350].lp,,16299780.0,13766400.0,14847120.0,13656100.0,13937200.0,72506600.0,clingcon
9.268,600,,1,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350].lp,,20791720.0,,,,,20791720.0,clingcon
8.943,600,,1,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350].lp,,20791720.0,15206400.0,,,,35998120.0,clingcon
8.865,600,,1,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350].lp,,20791720.0,15206400.0,14703880.0,,,50702000.0,clingcon
8.806,600,,1,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350].lp,,20791720.0,15206400.0,14703880.0,14656200.0,,65358200.0,clingcon
8.713,600,,1,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350].lp,,20791720.0,15206400.0,14703880.0,14656200.0,16679600.0,82037800.0,clingcon
8.549,600,,1,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350].lp,,14145720.0,,,,,14145720.0,clingcon
8.507,600,,1,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350].lp,,14145720.0,12268800.0,,,,26414520.0,clingcon
8.379,600,,1,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350].lp,,14145720.0,12268800.0,12867760.0,,,39282280.0,clingcon
8.291,600,,1,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350].lp,,14145720.0,12268800.0,12867760.0,13126000.0,,52408280.0,clingcon
8.288,600,,1,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350].lp,,14145720.0,12268800.0,12867760.0,13126000.0,14054700.0,66462980.0,clingcon
9.009,600,,1,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350].lp,,7170300.0,,,,,7170300.0,clingcon
8.988,600,,1,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350].lp,,7170300.0,5529600.0,,,,12699900.0,clingcon
8.966,600,,1,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350].lp,,7170300.0,5529600.0,6389740.0,,,19089640.0,clingcon
8.837,600,,1,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350].lp,,7170300.0,5529600.0,6389740.0,6234700.0,,25324340.0,clingcon
8.806,600,,1,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350].lp,,7170300.0,5529600.0,6389740.0,6234700.0,6085800.0,31410140.0,clingcon
8.49,600,,1,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350].lp,,20860020.0,,,,,20860020.0,clingcon
8.325,600,,1,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350].lp,,20860020.0,15321600.0,,,,36181620.0,clingcon
8.225,600,,1,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350].lp,,20860020.0,15321600.0,15240280.0,,,51421900.0,clingcon
8.178,600,,1,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350].lp,,20860020.0,15321600.0,15240280.0,16246500.0,,67668400.0,clingcon
8.105,600,,1,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350].lp,,20860020.0,15321600.0,15240280.0,16246500.0,17715700.0,85384100.0,clingcon
5.003,600,,2,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350].lp,,21529960.0,,,,,42898460.0,clingcon
188.182,600,,2,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350].lp,,21965300.0,14745600.0,,,,73249000.0,clingcon
20.875,600,,2,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350].lp,,22018000.0,14342400.0,15025920.0,,,101568280.0,clingcon
781.268,600,,2,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350].lp,,22018000.0,14918400.0,15025920.0,15420900.0,,134478440.0,clingcon
22.653,600,,2,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350].lp,,22037740.0,14918400.0,15025920.0,15360800.0,18739700.0,171819520.0,clingcon
78.008,600,,2,./Instancesv2/sippv2/fixlen4/muse/p01[count=350].lp,,19495700.0,,,,,38896600.0,clingcon
88.455,600,,2,./Instancesv2/sippv2/fixlen4/muse/p02[count=350].lp,,19495700.0,14154000.0,,,,67204600.0,clingcon
67.288,600,,2,./Instancesv2/sippv2/fixlen4/muse/p03[count=350].lp,,19495700.0,14154000.0,16680000.0,,,100564600.0,clingcon
8.175,600,,2,./Instancesv2/sippv2/fixlen4/muse/p04[count=350].lp,,19400900.0,14154000.0,16680000.0,21657700.0,,143621000.0,clingcon
8.302,600,,2,./Instancesv2/sippv2/fixlen4/muse/p05[count=350].lp,,19400900.0,14154000.0,16680000.0,21657700.0,23177400.0,189811000.0,clingcon
328.903,600,,2,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350].lp,,16315700.0,,,,,32615480.0,clingcon
79.188,600,,2,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350].lp,,16278920.0,13824000.0,,,,60111500.0,clingcon
98.887,600,,2,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350].lp,,16278920.0,13824000.0,14847120.0,,,89805740.0,clingcon
160.319,600,,2,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350].lp,,16278920.0,13824000.0,14847120.0,13653200.0,,117115040.0,clingcon
10.158,600,,2,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350].lp,,16299780.0,13708800.0,14847120.0,13650300.0,14514000.0,145963400.0,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350].lp,,,,,,,,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350].lp,,,,,,,,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350].lp,,,,,,,,clingcon
89.484,600,,2,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350].lp,,20791720.0,15206400.0,14703880.0,14662000.0,,130722200.0,clingcon
119.735,600,,2,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350].lp,,20791720.0,15206400.0,14703880.0,14662000.0,16679600.0,164081400.0,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350].lp,,,,,,,,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350].lp,,,,,,,,clingcon
734.111,600,,2,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350].lp,,14145720.0,12268800.0,12957160.0,,,78653960.0,clingcon
149.737,600,,2,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350].lp,,14145720.0,12268800.0,12867760.0,13131800.0,,104822360.0,clingcon
61.516,600,,2,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350].lp,,14145720.0,12268800.0,12867760.0,13126000.0,14384300.0,133420360.0,clingcon
313.987,600,,2,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350].lp,,7170300.0,,,,,7170300.0,clingcon
29.08,600,,2,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350].lp,,7170300.0,5126400.0,,,,24478200.0,clingcon
21.633,600,,2,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350].lp,,7170300.0,5126400.0,6300340.0,,,36944780.0,clingcon
8.267,600,,2,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350].lp,,7170300.0,5011200.0,6166240.0,6094200.0,,48872280.0,clingcon
8.25,600,,2,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350].lp,,7170300.0,5011200.0,6166240.0,6094200.0,6168200.0,61043880.0,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350].lp,,,,,,,,clingcon
649.402,600,,2,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350].lp,,20860020.0,15494400.0,,,,72536040.0,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350].lp,,,,,,,,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,2,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350].lp,,,,,,,,clingcon
125.178,600,,0,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350].lp,,22037740.0,,,,,130327340.0,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,,clingcon
423.801,600,,0,./Instancesv2/sippv2/fixlen4/muse/p01[count=350].lp,,19527400.0,,,,,58424000.0,clingcon
730.373,600,,0,./Instancesv2/sippv2/fixlen4/muse/p02[count=350].lp,,19527400.0,14337900.0,,,,202271100.0,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350].lp,,,,,,,,clingcon
314.865,600,,0,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350].lp,,7170300.0,,,,,7170300.0,clingcon
681.288,600,,0,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350].lp,,7170300.0,5875200.0,,,,100792800.0,clingcon
691.62,600,,0,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350].lp,,7120300.0,5875200.0,6479140.0,,,151982820.0,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350].lp,,,,,,,,clingcon
0.0,600,,0,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350].lp,,,,,,,,clingcon
13.541,900,,1,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350].lp,,30830640.0,,,,,30830640.0,clingcon
13.41,900,,1,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350].lp,,30830640.0,21196800.0,,,,52027440.0,clingcon
13.278,900,,1,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350].lp,,30830640.0,21196800.0,22538880.0,,,74566320.0,clingcon
13.13,900,,1,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350].lp,,30830640.0,21196800.0,22538880.0,20943600.0,,95509920.0,clingcon
13.049,900,,1,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350].lp,,30830640.0,21196800.0,22538880.0,20943600.0,24531000.0,120040920.0,clingcon
11.939,900,,1,./Instancesv2/sippv2/fixlen4/muse/p01[count=350].lp,,29026200.0,,,,,29026200.0,clingcon
12.04,900,,1,./Instancesv2/sippv2/fixlen4/muse/p02[count=350].lp,,29026200.0,20929800.0,,,,49956000.0,clingcon
12.049,900,,1,./Instancesv2/sippv2/fixlen4/muse/p03[count=350].lp,,29026200.0,20929800.0,24949800.0,,,74905800.0,clingcon
11.513,900,,1,./Instancesv2/sippv2/fixlen4/muse/p04[count=350].lp,,29026200.0,20929800.0,24949800.0,33203100.0,,108108900.0,clingcon
11.828,900,,1,./Instancesv2/sippv2/fixlen4/muse/p05[count=350].lp,,29026200.0,20929800.0,24949800.0,33203100.0,35525400.0,143634300.0,clingcon
14.8,900,,1,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350].lp,,24025740.0,,,,,24025740.0,clingcon
15.042,900,,1,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350].lp,,24025740.0,19526400.0,,,,43552140.0,clingcon
14.448,900,,1,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350].lp,,24025740.0,19526400.0,22807080.0,,,66359220.0,clingcon
14.573,900,,1,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350].lp,,24025740.0,19526400.0,22807080.0,21069600.0,,87428820.0,clingcon
14.385,900,,1,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350].lp,,24025740.0,19526400.0,22807080.0,21069600.0,20952900.0,108381720.0,clingcon
15.048,900,,1,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350].lp,,30978040.0,,,,,30978040.0,clingcon
14.933,900,,1,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350].lp,,30978040.0,22348800.0,,,,53326840.0,clingcon
14.726,900,,1,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350].lp,,30978040.0,22348800.0,22552680.0,,,75879520.0,clingcon
14.628,900,,1,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350].lp,,30978040.0,22348800.0,22552680.0,21975600.0,,97855120.0,clingcon
14.444,900,,1,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350].lp,,30978040.0,22348800.0,22552680.0,21975600.0,23306700.0,121161820.0,clingcon
14.868,900,,1,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350].lp,,20423660.0,,,,,20423660.0,clingcon
14.778,900,,1,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350].lp,,20423660.0,16992000.0,,,,37415660.0,clingcon
14.703,900,,1,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350].lp,,20423660.0,16992000.0,18975560.0,,,56391220.0,clingcon
14.564,900,,1,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350].lp,,20423660.0,16992000.0,18975560.0,17915100.0,,74306320.0,clingcon
14.442,900,,1,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350].lp,,20423660.0,16992000.0,18975560.0,17915100.0,19963800.0,94270120.0,clingcon
13.935,900,,1,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350].lp,,10251260.0,,,,,10251260.0,clingcon
13.865,900,,1,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350].lp,,10251260.0,8121600.0,,,,18372860.0,clingcon
13.769,900,,1,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350].lp,,10251260.0,8121600.0,9625300.0,,,27998160.0,clingcon
13.725,900,,1,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350].lp,,10251260.0,8121600.0,9625300.0,8673800.0,,36671960.0,clingcon
13.7,900,,1,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350].lp,,10251260.0,8121600.0,9625300.0,8673800.0,9005100.0,45677060.0,clingcon
13.741,900,,1,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350].lp,,31406320.0,,,,,31406320.0,clingcon
13.682,900,,1,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350].lp,,31406320.0,21772800.0,,,,53179120.0,clingcon
13.546,900,,1,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350].lp,,31406320.0,21772800.0,22579040.0,,,75758160.0,clingcon
13.453,900,,1,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350].lp,,31406320.0,21772800.0,22579040.0,21809000.0,,97567160.0,clingcon
13.318,900,,1,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350].lp,,31406320.0,21772800.0,22579040.0,21809000.0,22953800.0,120520960.0,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,,clingcon
13.753,900,,2,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350].lp,,30830640.0,21196800.0,22538880.0,20943600.0,24695800.0,240246640.0,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,,clingcon
14.797,900,,2,./Instancesv2/sippv2/fixlen4/muse/p04[count=350].lp,,29026200.0,20929800.0,24949800.0,33367300.0,,216382000.0,clingcon
15.115,900,,2,./Instancesv2/sippv2/fixlen4/muse/p05[count=350].lp,,29026200.0,20929800.0,24949800.0,33367300.0,35690200.0,287597600.0,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26morn/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26morn/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26morn/p03[count=350].lp,,,,,,,,clingcon
532.569,900,,2,./Instancesv2/sippv2/fixlen4/26morn/p04[count=350].lp,,24025740.0,19526400.0,22807080.0,21144200.0,,174998140.0,clingcon
396.526,900,,2,./Instancesv2/sippv2/fixlen4/26morn/p05[count=350].lp,,24025740.0,19526400.0,22807080.0,21069600.0,21035300.0,216911740.0,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26noon/p03[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350].lp,,,,,,,,clingcon
14.551,900,,2,./Instancesv2/sippv2/fixlen4/30morn/p01[count=350].lp,,10426260.0,,,,,20677520.0,clingcon
14.437,900,,2,./Instancesv2/sippv2/fixlen4/30morn/p02[count=350].lp,,10426260.0,7948800.0,,,,36575120.0,clingcon
14.636,900,,2,./Instancesv2/sippv2/fixlen4/30morn/p03[count=350].lp,,10426260.0,7948800.0,9535900.0,,,55646920.0,clingcon
14.561,900,,2,./Instancesv2/sippv2/fixlen4/30morn/p04[count=350].lp,,10426260.0,7948800.0,9535900.0,8805600.0,,73258120.0,clingcon
16.487,900,,2,./Instancesv2/sippv2/fixlen4/30morn/p05[count=350].lp,,10426260.0,7948800.0,9535900.0,8805600.0,9169900.0,91597920.0,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,2,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350].lp,,,,,,,,clingcon
34.71,900,,2,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350].lp,,31406320.0,21772800.0,22579040.0,21940800.0,,195266120.0,clingcon
14.958,900,,2,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350].lp,,31406320.0,21772800.0,22579040.0,21809000.0,23118600.0,241206720.0,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,,clingcon
0.0,900,,0,./Instancesv2/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,,clingcon
